sub	ses	task	run	space	den	mean_fd	mean_fd_post_censoring	mean_relative_rms	max_relative_rms	mean_dvars_initial	mean_dvars_final	num_dummy_volumes	num_censored_volumes	num_retained_volumes	fd_dvars_correlation_initial	fd_dvars_correlation_final
20236	1	rest	01	fsLR	91k	0.17481443219507442	0.17481443219507442	0.10460813929597303	0.6879742679133258	1.1194972037242117	1.093860261202273	5	0	517	0.7084527164789459	0.0785834632103568
