CEREBELLUM_LEFT	THALAMUS_LEFT	CAUDATE_LEFT	PUTAMEN_LEFT	PALLIDUM_LEFT	BRAIN_STEM	HIPPOCAMPUS_LEFT	AMYGDALA_LEFT	ACCUMBENS_LEFT	DIENCEPHALON_VENTRAL_LEFT	CEREBELLUM_RIGHT	THALAMUS_RIGHT	CAUDATE_RIGHT	PUTAMEN_RIGHT	PALLIDUM_RIGHT	HIPPOCAMPUS_RIGHT	AMYGDALA_RIGHT	ACCUMBENS_RIGHT	DIENCEPHALON_VENTRAL_RIGHT
0.199962317943573	0.12429333478212357	0.16885019838809967	0.13497716188430786	0.11985377222299576	0.12346138060092926	0.15354347229003906	0.13265179097652435	0.11794432252645493	0.11104157567024231	0.18569867312908173	0.13304190337657928	0.163622185587883	0.1370881050825119	0.11241710186004639	0.14076952636241913	0.14042875170707703	0.12225382775068283	0.11767516285181046
