DMN_LABEL_1	Vis_LABEL_2	FP_LABEL_3	Aud_LABEL_4	Tpole_LABEL_5	PMN_LABEL_6	PON_LABEL_7	MTL_LABEL_8	PON_LABEL_9	CO_LABEL_10	Sal_LABEL_11	CO_LABEL_12	SMd_LABEL_13	SMl_LABEL_14	DAN_LABEL_15	DMN_LABEL_16	CO_LABEL_17	DMN_LABEL_18	VAN_LABEL_19	CO_LABEL_20	CO_LABEL_21	Sal_LABEL_22	DAN_LABEL_23	PMN_LABEL_24	DAN_LABEL_25	DMN_LABEL_26	DMN_LABEL_27	DMN_LABEL_28	Vis_LABEL_29	FP_LABEL_30	Aud_LABEL_31	Tpole_LABEL_32	PMN_LABEL_33	PON_LABEL_34	MTL_LABEL_35	CO_LABEL_36	Sal_LABEL_37	CO_LABEL_38	SMd_LABEL_39	SMl_LABEL_40	DAN_LABEL_41	CO_LABEL_42	VAN_LABEL_43	CO_LABEL_44	CO_LABEL_45	Sal_LABEL_46	DAN_LABEL_47	PMN_LABEL_48	DAN_LABEL_49	DMN_LABEL_50	FP_LABEL_51	DMN_LABEL_52	DMN_LABEL_53	PON_LABEL_54	DMN_LABEL_55	Tpole_LABEL_56	Tpole_LABEL_57	Sal_LABEL_58	Sal_LABEL_59	SMd_LABEL_60	DAN_LABEL_61	FP_LABEL_62	DMN_LABEL_63	FP_LABEL_64	FP_LABEL_65	SMd_LABEL_66	SMl_LABEL_67	SMd_LABEL_68	DMN_LABEL_69	DAN_LABEL_70	DMN_LABEL_71	FP_LABEL_72	SMd_LABEL_73	SMl_LABEL_74	MTL_LABEL_75	MTL_LABEL_76	CO_LABEL_77	CO_LABEL_78	Vis_LABEL_79	Vis_LABEL_80
0.6804277300834656	0.557513415813446	0.5964137315750122	0.5790729522705078	0.500658392906189	0.5412815809249878	0.6455999612808228	n/a	0.5377305150032043	0.54022216796875	0.5320379137992859	0.6278038024902344	0.6159993410110474	0.6880985498428345	0.6245929598808289	0.5397325158119202	0.622239887714386	0.5505382418632507	0.6047741174697876	0.5734519362449646	0.6236041784286499	0.6030237078666687	0.5617031455039978	0.6363228559494019	0.5459251403808594	0.450069397687912	0.6032507419586182	0.5837110877037048	0.6045739650726318	0.6586592197418213	0.5691140294075012	0.4897916913032532	0.5202468037605286	0.651145875453949	n/a	0.6016312837600708	0.5788978934288025	0.5569749474525452	0.6172550320625305	0.6332924365997314	0.6545404195785522	0.6059210300445557	0.5965524911880493	0.6137873530387878	0.6070367693901062	0.6241194009780884	0.5676614046096802	0.5861006379127502	0.5941764712333679	0.6147124767303467	0.6110472679138184	0.5071656703948975	0.5151709318161011	0.5753547549247742	0.4974019527435303	0.1482604742050171	0.15068453550338745	0.1826135218143463	0.18622231483459473	0.22424429655075073	0.19104284048080444	0.1739460527896881	0.15368928015232086	0.23707374930381775	0.15491874516010284	0.1468738466501236	0.13684047758579254	0.3515712022781372	0.1832115799188614	0.20486372709274292	0.17000249028205872	0.22325503826141357	0.18085049092769623	0.1349942535161972	0.1471126675605774	0.16134822368621826	0.20515017211437225	0.19429998099803925	0.12867029011249542	0.17093032598495483
