CEREBELLUM_LEFT	THALAMUS_LEFT	CAUDATE_LEFT	PUTAMEN_LEFT	PALLIDUM_LEFT	BRAIN_STEM	HIPPOCAMPUS_LEFT	AMYGDALA_LEFT	ACCUMBENS_LEFT	DIENCEPHALON_VENTRAL_LEFT	CEREBELLUM_RIGHT	THALAMUS_RIGHT	CAUDATE_RIGHT	PUTAMEN_RIGHT	PALLIDUM_RIGHT	HIPPOCAMPUS_RIGHT	AMYGDALA_RIGHT	ACCUMBENS_RIGHT	DIENCEPHALON_VENTRAL_RIGHT
0.2963741719722748	0.2719280421733856	0.25789231061935425	0.27519920468330383	0.26318272948265076	0.31092265248298645	0.28580960631370544	0.35686418414115906	0.293925940990448	0.31204697489738464	0.31196093559265137	0.26538407802581787	0.26316121220588684	0.26916101574897766	0.26120904088020325	0.2713773846626282	0.34027937054634094	0.30249330401420593	0.3111168146133423
