Node	HIP-head-m-rh	HIP-head-l-rh	HIP-body-rh	HIP-tail-rh	THA-VPm-rh	THA-VPl-rh	THA-VAi-rh	THA-VAs-rh	THA-DAm-rh	THA-DAl-rh	PUT-VA-rh	PUT-DA-rh	PUT-VP-rh	PUT-DP-rh	CAU-VA-rh	CAU-DA-rh	CAU-body-rh	CAU-tail-rh	lAMY-rh	mAMY-rh	THA-DP-rh	NAc-shell-rh	NAc-core-rh	pGP-rh	aGP-rh	HIP-head-m-lh	HIP-head-l-l	HIP-body-l	HIP-tail-lh	THA-VPm-lh	THA-VPl-lh	THA-VAi-lh	THA-VAs-lh	THA-DAm-lh	THA-DAl-lh	PUT-VA-lh	PUT-DA-l	PUT-VP-lh	PUT-DP-lh	CAU-VA-lh	CAU-DA-lh	CAU-body-lh	CAU-tail-lh	lAMY-lh	mAMY-lh	THA-DP-lh	NAc-shell-lh	NAc-core-lh	pGP-lh	aGP-lh
HIP-head-m-rh	1.0	0.7482889890670776	0.43115469813346863	0.5239763855934143	0.21390113234519958	0.2512342631816864	-0.407184362411499	-0.25227707624435425	0.476423978805542	0.2109626978635788	0.08869022130966187	0.10936066508293152	0.37452006340026855	0.3209483325481415	0.3448697030544281	0.2708922028541565	0.21085229516029358	-0.04739607870578766	0.08508199453353882	0.046728186309337616	0.1789374202489853	0.19667072594165802	0.15582554042339325	0.10020889341831207	-0.28369176387786865	0.22477200627326965	0.7070814371109009	0.5504885315895081	0.3726315498352051	0.07488808780908585	0.4822984039783478	0.19107769429683685	0.07912890613079071	0.3014473021030426	-0.11959380656480789	0.35957327485084534	0.038751017302274704	0.3938896059989929	0.34233468770980835	0.3590559661388397	0.38419201970100403	0.32608363032341003	0.12907327711582184	0.04120432585477829	0.15251553058624268	0.2800069749355316	0.43019357323646545	0.29578083753585815	0.22566191852092743	-0.4482000768184662
HIP-head-l-rh	0.7482889890670776	1.0	0.13273122906684875	0.3554524779319763	0.13892127573490143	0.15686212480068207	-0.2498513162136078	-0.08391869813203812	0.519651472568512	0.4040355086326599	0.4434693455696106	0.352908730506897	0.47853925824165344	0.46836933493614197	0.443713515996933	0.48167192935943604	0.4549269378185272	-0.0754755362868309	0.16512927412986755	0.013891485519707203	0.3581579625606537	0.40715670585632324	0.45203056931495667	0.30149275064468384	0.1571175754070282	0.11520659923553467	0.6129609942436218	0.3684026896953583	0.25696054100990295	0.04297015070915222	0.3114447295665741	0.26062914729118347	-0.02028588391840458	0.3272033631801605	-0.19601914286613464	0.6468127965927124	0.3448416292667389	0.4458940327167511	0.4655338525772095	0.7632793188095093	0.6740586161613464	0.6296839118003845	0.22626356780529022	0.21425682306289673	0.10112845152616501	0.3150683045387268	0.43928223848342896	0.6080750823020935	0.13666139543056488	-0.29166489839553833
HIP-body-rh	0.43115469813346863	0.13273122906684875	1.0	0.33696502447128296	0.5926767587661743	0.33737340569496155	-0.406383216381073	-0.4033525586128235	0.2020929902791977	-0.2735506594181061	-0.13154082000255585	-0.25539299845695496	-0.08231399208307266	-0.19348055124282837	-0.11402256786823273	0.061715807765722275	-0.09290872514247894	-0.3014414608478546	0.0006681754603050649	0.039318960160017014	0.05033814534544945	0.09619294106960297	0.03809628635644913	-0.5429542660713196	-0.561907947063446	-0.180148184299469	0.4654387831687927	0.7833492755889893	0.21348010003566742	0.13084331154823303	0.2887551486492157	-0.054122235625982285	0.04514333978295326	-0.18729349970817566	-0.07827456295490265	0.05027333274483681	-0.2406204640865326	0.09919313341379166	-0.26493221521377563	-0.028502672910690308	0.2225852906703949	-0.05600333586335182	-0.13877218961715698	-0.025829985737800598	0.034494366496801376	0.1106833815574646	0.28273630142211914	0.1629604697227478	0.18504512310028076	-0.5257959365844727
HIP-tail-rh	0.5239763855934143	0.3554524779319763	0.33696502447128296	1.0	0.07642140239477158	0.10246177762746811	0.12637268006801605	-0.2352481633424759	0.1655750721693039	-0.0329260528087616	-0.16518059372901917	-0.40403157472610474	0.1727139949798584	-0.13991211354732513	0.25014445185661316	0.11571475863456726	-0.1641484797000885	-0.21703433990478516	-0.49475377798080444	-0.23392042517662048	0.16214314103126526	0.23017142713069916	0.0942775085568428	0.04660762473940849	-0.4361222982406616	0.4654555022716522	0.3475082814693451	0.3228585422039032	0.6099959015846252	0.17994101345539093	0.4574210047721863	0.14153935015201569	-0.03534013777971268	0.1282763034105301	-0.36831730604171753	0.03559901565313339	-0.35544395446777344	0.22860588133335114	-0.06261837482452393	0.13172534108161926	0.10664378851652145	-0.018693549558520317	-0.022916993126273155	0.12483154237270355	-0.005260341800749302	0.3211873173713684	0.33496540784835815	0.18055228888988495	-0.04078872501850128	-0.5240907669067383
THA-VPm-rh	0.21390113234519958	0.13892127573490143	0.5926767587661743	0.07642140239477158	1.0	0.4838811457157135	-0.11105367541313171	0.06099256873130798	0.382868230342865	-0.20321211218833923	0.13788674771785736	-0.06227167323231697	-0.22174124419689178	-0.10727670788764954	0.15223529934883118	0.11315833777189255	-0.024764912202954292	-0.15780296921730042	0.1563461273908615	0.017776040360331535	0.5367342233657837	0.18002888560295105	0.14619459211826324	-0.5326529145240784	-0.3443721830844879	-0.19031669199466705	0.21984869241714478	0.5474839210510254	0.029025942087173462	-0.16131003201007843	0.20813466608524323	0.13101041316986084	-0.07097997516393661	-0.21443700790405273	0.12027833610773087	0.19914132356643677	0.10601364821195602	0.14834219217300415	-0.025373030453920364	0.29514816403388977	0.23227639496326447	0.10679662972688675	-0.048398930579423904	0.01756342500448227	-0.04310700669884682	0.3503853678703308	0.17132148146629333	0.27344104647636414	0.21427695453166962	-0.2571094334125519
THA-VPl-rh	0.2512342631816864	0.15686212480068207	0.33737340569496155	0.10246177762746811	0.4838811457157135	1.0	-0.13319984078407288	-0.04012439399957657	0.4172974228858948	0.3362739682197571	0.42765799164772034	0.33232253789901733	0.2267838418483734	0.41565757989883423	0.30619922280311584	0.3016009032726288	0.42403340339660645	0.34736940264701843	0.2876315712928772	0.38480761647224426	0.4128473103046417	0.2905636727809906	0.19618524610996246	-0.011720660142600536	-0.07396682351827621	-0.09756188094615936	0.30480197072029114	0.18546687066555023	0.12328001111745834	0.1578630656003952	0.349867582321167	-0.15646906197071075	0.08463461697101593	0.035556767135858536	-0.02092849835753441	0.3440014719963074	0.20879855751991272	0.2806287407875061	0.1932661384344101	0.2827410101890564	0.22881436347961426	0.2795850932598114	0.44567644596099854	0.027382204309105873	-0.13309316337108612	0.3978039622306824	0.4733131527900696	0.2729494869709015	0.171653613448143	-0.013834763318300247
THA-VAi-rh	-0.407184362411499	-0.2498513162136078	-0.406383216381073	0.12637268006801605	-0.11105367541313171	-0.13319984078407288	1.0	0.381527841091156	-0.1405685842037201	0.009358986280858517	0.03253157436847687	-0.06222051382064819	0.03658883273601532	-0.11514020711183548	0.09612631052732468	-0.17700839042663574	-0.19427698850631714	0.10498294234275818	-0.25175923109054565	-0.02440878562629223	0.24836105108261108	0.24646930396556854	0.09985841810703278	0.16801369190216064	0.2460150271654129	0.5419757962226868	-0.27521517872810364	-0.4066151976585388	0.21227842569351196	0.11115941405296326	0.02370634861290455	0.3746887445449829	-0.13020174205303192	0.14822016656398773	-0.06941595673561096	-0.20240207016468048	0.06774674355983734	0.00036901855492033064	0.026911193504929543	0.03051029145717621	-0.2503097355365753	-0.17966702580451965	-0.0186182651668787	0.2845243811607361	-0.03154221549630165	-0.007596421986818314	-0.16680650413036346	-0.07324480265378952	-0.11745195835828781	0.26780715584754944
THA-VAs-rh	-0.25227707624435425	-0.08391869813203812	-0.4033525586128235	-0.2352481633424759	0.06099256873130798	-0.04012439399957657	0.381527841091156	1.0	0.04490078240633011	0.30267462134361267	0.15767796337604523	0.16615507006645203	-0.2862088680267334	0.047483231872320175	0.21477609872817993	-0.09218195825815201	-0.0341453030705452	0.2909417152404785	0.20903222262859344	0.2637779116630554	0.31968507170677185	0.053900983184576035	0.10439508408308029	0.13837255537509918	0.2982567548751831	0.1500648558139801	-0.24612632393836975	-0.17363440990447998	-0.3755798637866974	-0.07915700227022171	-0.26771196722984314	0.14323388040065765	0.052786167711019516	0.03980102390050888	0.16260939836502075	-0.03025817684829235	0.17594987154006958	-0.19982734322547913	0.00405897619202733	0.17475594580173492	-0.21648521721363068	-0.0972490906715393	0.013079550117254257	-0.00981067679822445	-0.04195953533053398	-0.09576313197612762	-0.3553959131240845	-0.10754251480102539	-0.23322844505310059	0.37709692120552063
THA-DAm-rh	0.476423978805542	0.519651472568512	0.2020929902791977	0.1655750721693039	0.382868230342865	0.4172974228858948	-0.1405685842037201	0.04490078240633011	1.0	0.3556426465511322	0.39903417229652405	0.3074439764022827	0.11615348607301712	0.3814614415168762	0.39872729778289795	0.1683138608932495	0.20145130157470703	-0.025023523718118668	0.41758832335472107	0.09390605241060257	0.514029324054718	0.30918145179748535	0.3700614869594574	0.051910560578107834	-0.1269425004720688	-0.0037961378693580627	0.5536357164382935	0.3320198357105255	0.07195787131786346	-0.03455708175897598	0.2747589647769928	0.10709197074174881	-0.07033687084913254	0.476612389087677	0.1000848039984703	0.484377384185791	0.2237936109304428	0.328625351190567	0.41974443197250366	0.6207473278045654	0.35242965817451477	0.2551010847091675	0.0874217227101326	0.059675220400094986	-0.014397830702364445	0.510083019733429	0.35676074028015137	0.4444560408592224	0.3767080008983612	-0.15392230451107025
THA-DAl-rh	0.2109626978635788	0.4040355086326599	-0.2735506594181061	-0.0329260528087616	-0.20321211218833923	0.3362739682197571	0.009358986280858517	0.30267462134361267	0.3556426465511322	1.0	0.5810744166374207	0.6430991888046265	0.5394482612609863	0.7451940774917603	0.29307442903518677	0.4117671847343445	0.4705924391746521	0.5020143389701843	0.3859645128250122	0.5046325922012329	0.1294645518064499	0.21153931319713593	0.3541720509529114	0.5161507725715637	0.24920742213726044	0.20939157903194427	0.36401137709617615	-0.13849976658821106	0.08669640868902206	0.38491466641426086	0.24892553687095642	-0.1282953917980194	0.32818603515625	0.4438181519508362	0.28325971961021423	0.5842658877372742	0.5434725880622864	0.3917923867702484	0.36930736899375916	0.5015628933906555	0.3713396191596985	0.3697691261768341	0.3883487284183502	0.3631719946861267	0.31141936779022217	0.17502933740615845	0.06454308331012726	0.30702275037765503	0.08977868407964706	0.08492255210876465
PUT-VA-rh	0.08869022130966187	0.4434693455696106	-0.13154082000255585	-0.16518059372901917	0.13788674771785736	0.42765799164772034	0.03253157436847687	0.15767796337604523	0.39903417229652405	0.5810744166374207	1.0	0.7631598114967346	0.508269727230072	0.6144749522209167	0.4280434846878052	0.6692594289779663	0.5917933583259583	0.3494667410850525	0.3677850365638733	0.48738810420036316	0.28208041191101074	0.607925295829773	0.7385140657424927	0.28391242027282715	0.4575639069080353	-0.057883504778146744	0.35620540380477905	-0.06554406881332397	0.1830040067434311	0.18944865465164185	0.251030296087265	0.12996305525302887	0.06701163947582245	0.3184293806552887	-0.032729148864746094	0.8504877090454102	0.739646315574646	0.6511976718902588	0.443602979183197	0.7181169390678406	0.7110718488693237	0.5946887135505676	0.2152433544397354	0.43860527873039246	0.04249265044927597	0.44672948122024536	0.4659862518310547	0.7774893045425415	0.2287735790014267	0.17430479824543
PUT-DA-rh	0.10936066508293152	0.352908730506897	-0.25539299845695496	-0.40403157472610474	-0.06227167323231697	0.33232253789901733	-0.06222051382064819	0.16615507006645203	0.3074439764022827	0.6430991888046265	0.7631598114967346	1.0	0.6295472979545593	0.8805372714996338	0.3004135489463806	0.5463993549346924	0.707499086856842	0.4689970016479492	0.5642372965812683	0.4995127022266388	0.18301692605018616	0.264303058385849	0.43380656838417053	0.46442297101020813	0.5587242245674133	-0.11802703142166138	0.3167857825756073	-0.19899186491966248	0.07824345678091049	0.1759348064661026	0.14632317423820496	0.10055924206972122	0.2112216353416443	0.4266388416290283	0.25738954544067383	0.6808087229728699	0.8585385680198669	0.5235775709152222	0.6527332067489624	0.5490052103996277	0.5042772889137268	0.5987513065338135	0.33582523465156555	0.3412642478942871	0.2227029800415039	0.1623350977897644	0.2273959368467331	0.4147234559059143	0.27335360646247864	0.3951164782047272
