Node	CEREBELLUM_LEFT	THALAMUS_LEFT	CAUDATE_LEFT	PUTAMEN_LEFT	PALLIDUM_LEFT	BRAIN_STEM	HIPPOCAMPUS_LEFT	AMYGDALA_LEFT	ACCUMBENS_LEFT	DIENCEPHALON_VENTRAL_LEFT	CEREBELLUM_RIGHT	THALAMUS_RIGHT	CAUDATE_RIGHT	PUTAMEN_RIGHT	PALLIDUM_RIGHT	HIPPOCAMPUS_RIGHT	AMYGDALA_RIGHT	ACCUMBENS_RIGHT	DIENCEPHALON_VENTRAL_RIGHT
CEREBELLUM_LEFT	1.0	-0.25413528084754944	0.10739286988973618	-0.08683127909898758	-0.29310598969459534	-0.11544661968946457	-0.08461003750562668	-0.2709660828113556	-0.23136544227600098	-0.21164552867412567	0.44130924344062805	0.03604333847761154	0.2686387002468109	0.13066837191581726	0.1674657166004181	0.2097175568342209	-0.12646810710430145	-0.11923563480377197	0.12715429067611694
THALAMUS_LEFT	-0.25413528084754944	1.0	0.23848435282707214	0.3126084804534912	0.2959365248680115	0.39361658692359924	0.17778822779655457	0.3794320821762085	0.08426474034786224	0.28869694471359253	-0.03093046508729458	0.5155045986175537	0.06392816454172134	0.17500367760658264	-0.17269740998744965	0.13341140747070312	0.2912670075893402	0.04415886104106903	0.24302369356155396
CAUDATE_LEFT	0.10739286988973618	0.23848435282707214	1.0	0.5383075475692749	0.11182942241430283	-0.2457556277513504	-0.19246472418308258	-0.3511750102043152	0.5483048558235168	0.06303326040506363	0.17282314598560333	0.11662159115076065	0.8079454302787781	0.4452204406261444	0.16000795364379883	0.14158399403095245	-0.25397175550460815	0.3672085404396057	0.013041879050433636
PUTAMEN_LEFT	-0.08683127909898758	0.3126084804534912	0.5383075475692749	1.0	0.4708601236343384	-0.057067207992076874	-0.07788840681314468	-0.08258056640625	0.3633262515068054	0.13070976734161377	0.04054142162203789	0.2459796965122223	0.49842938780784607	0.6888742446899414	-0.08112353831529617	0.04281763359904289	-0.09590361267328262	0.33052730560302734	-0.12582936882972717
PALLIDUM_LEFT	-0.29310598969459534	0.2959365248680115	0.11182942241430283	0.4708601236343384	1.0	0.009949008002877235	-0.0787380188703537	0.18344788253307343	0.005772650241851807	0.033888839185237885	-0.27719882130622864	0.02294285222887993	-0.09226156771183014	0.16113144159317017	-0.1143881231546402	-0.20709677040576935	0.007000252138823271	0.04460598900914192	-0.38574498891830444
BRAIN_STEM	-0.11544661968946457	0.39361658692359924	-0.2457556277513504	-0.057067207992076874	0.009949008002877235	1.0	0.3067219853401184	0.5023341178894043	-0.14996986091136932	0.4842657744884491	-0.05586089566349983	0.4403440058231354	-0.1797102689743042	-0.17753475904464722	0.08268225193023682	-0.009318284690380096	0.4231101870536804	0.05791628360748291	0.4609386622905731
HIPPOCAMPUS_LEFT	-0.08461003750562668	0.17778822779655457	-0.19246472418308258	-0.07788840681314468	-0.0787380188703537	0.3067219853401184	1.0	0.5779005885124207	-0.11156368255615234	0.35598793625831604	-0.11334927380084991	0.049619585275650024	-0.24363356828689575	-0.38928884267807007	-0.13438229262828827	0.36987513303756714	0.2383340746164322	0.0887121856212616	0.27706947922706604
AMYGDALA_LEFT	-0.2709660828113556	0.3794320821762085	-0.3511750102043152	-0.08258056640625	0.18344788253307343	0.5023341178894043	0.5779005885124207	1.0	-0.2719065845012665	0.4428223669528961	-0.22061686217784882	0.17194139957427979	-0.48544445633888245	-0.19367751479148865	-0.07234815508127213	0.010621052235364914	0.4831226170063019	-0.19039921462535858	0.34030646085739136
ACCUMBENS_LEFT	-0.23136544227600098	0.08426474034786224	0.5483048558235168	0.3633262515068054	0.005772650241851807	-0.14996986091136932	-0.11156368255615234	-0.2719065845012665	1.0	0.18538813292980194	0.24218305945396423	-0.07434681802988052	0.40401124954223633	0.28211885690689087	0.1060316413640976	0.20641829073429108	-0.25626125931739807	0.48962196707725525	0.05950896814465523
DIENCEPHALON_VENTRAL_LEFT	-0.21164552867412567	0.28869694471359253	0.06303326040506363	0.13070976734161377	0.033888839185237885	0.4842657744884491	0.35598793625831604	0.4428223669528961	0.18538813292980194	1.0	-0.09263686835765839	0.22712557017803192	0.036988865584135056	-0.015268291346728802	0.0711015984416008	0.26069802045822144	0.1696491688489914	0.23223769664764404	0.6346142292022705
