sub	ses	task	run	space	den	mean_fd	mean_fd_post_censoring	mean_relative_rms	max_relative_rms	mean_dvars_initial	mean_dvars_final	num_dummy_volumes	num_censored_volumes	num_retained_volumes	fd_dvars_correlation_initial	fd_dvars_correlation_final
21035	2	nback	01	fsLR	91k	0.2459774480381096	0.2459774480381096	0.13359293916337428	4.566888776646744	0.9873339044691211	1.1601574337790777	4	0	518	0.903472748058649	0.2071648519142051
