HIP-head-m-rh	HIP-head-l-rh	HIP-body-rh	HIP-tail-rh	THA-VPm-rh	THA-VPl-rh	THA-VAi-rh	THA-VAs-rh	THA-DAm-rh	THA-DAl-rh	PUT-VA-rh	PUT-DA-rh	PUT-VP-rh	PUT-DP-rh	CAU-VA-rh	CAU-DA-rh	CAU-body-rh	CAU-tail-rh	lAMY-rh	mAMY-rh	THA-DP-rh	NAc-shell-rh	NAc-core-rh	pGP-rh	aGP-rh	HIP-head-m-lh	HIP-head-l-l	HIP-body-l	HIP-tail-lh	THA-VPm-lh	THA-VPl-lh	THA-VAi-lh	THA-VAs-lh	THA-DAm-lh	THA-DAl-lh	PUT-VA-lh	PUT-DA-l	PUT-VP-lh	PUT-DP-lh	CAU-VA-lh	CAU-DA-lh	CAU-body-lh	CAU-tail-lh	lAMY-lh	mAMY-lh	THA-DP-lh	NAc-shell-lh	NAc-core-lh	pGP-lh	aGP-lh
0.48257729411125183	0.4512907564640045	0.31103575229644775	0.24970383942127228	0.2763364315032959	0.2651573717594147	0.31135305762290955	0.2967495322227478	0.2553173899650574	0.25295016169548035	0.3204217553138733	0.31012749671936035	0.3349784314632416	0.31758350133895874	0.3087168335914612	0.27667713165283203	0.2606140077114105	0.30463799834251404	0.6181095838546753	0.4674871861934662	0.2764561176300049	0.34510448575019836	0.29786843061447144	0.26483651995658875	0.2832360863685608	0.4518291652202606	0.30623435974121094	0.2741382420063019	0.2615083158016205	0.2573332190513611	0.27222031354904175	0.3743298351764679	0.2931777238845825	0.2769935131072998	0.2597823143005371	0.3267514705657959	0.28926530480384827	0.2904834449291229	0.26626256108283997	0.29391738772392273	0.28489089012145996	0.29316461086273193	0.27222639322280884	0.5318454504013062	0.405455082654953	0.24820339679718018	0.3122156262397766	0.28272899985313416	0.2490624636411667	0.2828329801559448
