sub	ses	task	run	space	den	mean_fd	mean_fd_post_censoring	mean_relative_rms	max_relative_rms	mean_dvars_initial	mean_dvars_final	num_dummy_volumes	num_censored_volumes	num_retained_volumes	fd_dvars_correlation_initial	fd_dvars_correlation_final
20902	2	rest	01	fsLR	91k	0.07966215744121942	0.07966215744121942	0.050036370880705394	0.1848685636047863	1.0644135710597824	1.1159668232533935	4	0	518	0.36372655463923714	0.11618566203255588
