sub	ses	task	run	space	den	mean_fd	mean_fd_post_censoring	mean_relative_rms	max_relative_rms	mean_dvars_initial	mean_dvars_final	num_dummy_volumes	num_censored_volumes	num_retained_volumes	fd_dvars_correlation_initial	fd_dvars_correlation_final
21193	1	nback	01	fsLR	91k	0.23859749378053294	0.23859749378053294	0.1364979648934776	1.4596257471789238	1.0697890049571248	1.1206238189227826	5	0	517	0.8173061912793392	0.13093021427053803
