CEREBELLUM_LEFT	THALAMUS_LEFT	CAUDATE_LEFT	PUTAMEN_LEFT	PALLIDUM_LEFT	BRAIN_STEM	HIPPOCAMPUS_LEFT	AMYGDALA_LEFT	ACCUMBENS_LEFT	DIENCEPHALON_VENTRAL_LEFT	CEREBELLUM_RIGHT	THALAMUS_RIGHT	CAUDATE_RIGHT	PUTAMEN_RIGHT	PALLIDUM_RIGHT	HIPPOCAMPUS_RIGHT	AMYGDALA_RIGHT	ACCUMBENS_RIGHT	DIENCEPHALON_VENTRAL_RIGHT
0.177228644490242	0.12373702228069305	0.14012044668197632	0.16342949867248535	0.1648704558610916	0.13005204498767853	0.13044337928295135	0.13205377757549286	0.13385532796382904	0.12249771505594254	0.17840152978897095	0.11612986773252487	0.13403449952602386	0.1543862521648407	0.12807874381542206	0.13365846872329712	0.12187889963388443	0.1032177060842514	0.12214669585227966
