CEREBELLUM_LEFT	THALAMUS_LEFT	CAUDATE_LEFT	PUTAMEN_LEFT	PALLIDUM_LEFT	BRAIN_STEM	HIPPOCAMPUS_LEFT	AMYGDALA_LEFT	ACCUMBENS_LEFT	DIENCEPHALON_VENTRAL_LEFT	CEREBELLUM_RIGHT	THALAMUS_RIGHT	CAUDATE_RIGHT	PUTAMEN_RIGHT	PALLIDUM_RIGHT	HIPPOCAMPUS_RIGHT	AMYGDALA_RIGHT	ACCUMBENS_RIGHT	DIENCEPHALON_VENTRAL_RIGHT
0.6655945181846619	0.3048637807369232	0.3093509078025818	0.3055504560470581	0.28990334272384644	0.42733800411224365	0.367633193731308	0.4975564181804657	0.36042723059654236	0.4709116816520691	0.6547138690948486	0.2941439151763916	0.2989858388900757	0.30829328298568726	0.29319819808006287	0.34854891896247864	0.4650578200817108	0.35476669669151306	0.43373972177505493
